case,family,noise_std,noise_seed,policy,run,status,final_rmse,final_max_error,coverage_95,interval_width,motion_time,distance,time_averaged_rmse,repeat_fraction,compute_p95_seconds,wall_seconds,rmse_at_8,rmse_at_16,rmse_at_32,rmse_at_64,rmse_at_128
rectangle-1,rectangle,0.015,51001,gap,rectangle-1-n2-s51001-gap,budget_exhausted,0.010719294682828406,0.03403694211287378,0.95166015625,0.04446520256025051,261.53563243578304,170.36402855207533,0.05151269401320111,0.0,0.008458938859985207,3.7808719759923406,0.05733021552291083,0.02231159079197429,0.01597900322341561,0.012832953002060951,0.010719294682828406
rectangle-1,rectangle,0.015,51001,variance,rectangle-1-n2-s51001-variance,budget_exhausted,0.010719294682828529,0.034036942112873336,0.95166015625,0.044465202560250536,387.9847367427724,296.8131328590647,0.05955150385265764,0.0,0.008602828752191271,3.5902263070165645,0.05733021552291083,0.022311590791974287,0.01597900322341561,0.012832953002060912,0.010719294682828529
rectangle-1,rectangle,0.015,51001,cost,rectangle-1-n2-s51001-cost,budget_exhausted,0.011010499440792229,0.03512942800170893,0.95751953125,0.044881187090790114,287.94402313584584,197.00170123118784,0.05336082570278813,0.0,0.030566787546558758,5.139819280011579,0.05733021552291083,0.02610085635535792,0.018300026894769922,0.013442969395762828,0.011010499440792229
rectangle-1,rectangle,0.015,51002,random,rectangle-1-n2-s51002-random,budget_exhausted,0.01174641413050517,0.038237810400722716,0.97802734375,0.054013767796240716,419.1299278171096,327.17317738430177,0.058054466735107564,0.0,0.005407499002467373,3.281173642986687,0.05222607450347686,0.034459812410630265,0.02285554682506479,0.020403875378806325,0.01174641413050517
rectangle-1,rectangle,0.015,51002,sweep,rectangle-1-n2-s51002-sweep,budget_exhausted,0.010433075025701797,0.029999565234171632,0.9775390625,0.04446520256025136,234.04669671687242,142.87509283316464,0.06078814452764307,0.0,0.004114653043507131,3.0601612459868193,0.05222607450347686,0.04910973474290732,0.04546726953043354,0.03758870250887177,0.010433075025701797
rectangle-1,rectangle,0.015,51002,gap,rectangle-1-n2-s51002-gap,budget_exhausted,0.010433075025702189,0.029999565234171743,0.9775390625,0.044465202560250564,262.71372968087917,171.5421257971716,0.050762446297204535,0.0,0.00967660063761286,3.694902073009871,0.05222607450347686,0.02251798359479024,0.015069389466936544,0.01195835733527855,0.010433075025702189
rectangle-1,rectangle,0.015,51002,variance,rectangle-1-n2-s51002-variance,budget_exhausted,0.010433075025702076,0.02999956523417252,0.9775390625,0.044465202560250605,383.9595711553603,292.78796727165263,0.057076757486191634,0.0,0.008180813600483809,3.6126513030030765,0.05222607450347686,0.022517983594790236,0.015069389466936551,0.011958357335278572,0.010433075025702076
rectangle-1,rectangle,0.015,51002,cost,rectangle-1-n2-s51002-cost,budget_exhausted,0.01072219403857955,0.031502235897916786,0.9794921875,0.04484383068087975,280.8601174974232,190.12743375376527,0.05169676230074562,0.0,0.02500380089040845,5.044812016014475,0.05222607450347686,0.02524794899304576,0.015674918087267377,0.013069247343707542,0.01072219403857955
rectangle-2,rectangle,0.0,51001,random,rectangle-2-n0-s51001-random,budget_exhausted,0.002091492562956254,0.016890873683952368,0.997802734375,0.016854656177809513,437.86530273043644,341.6596476584885,0.04974522903163718,0.0,0.004824935953365638,3.292826300021261,0.042207999528452764,0.027983599764369548,0.009224105392616148,0.0035458316713698366,0.002091492562956254
rectangle-2,rectangle,0.0,51001,sweep,rectangle-2-n0-s51001-sweep,budget_exhausted,0.0007666469001212145,0.009095569273973259,0.99658203125,0.010485385375032286,248.55790139859096,152.54922928764358,0.0508933716429482,0.0,0.004642557055922225,2.970955156983109,0.042207999528452764,0.036389618037255524,0.03518822397204622,0.02830352831897024,0.0007666469001212145
rectangle-2,rectangle,0.0,51001,gap,rectangle-2-n0-s51001-gap,budget_exhausted,0.0007666469001211592,0.009095569273972703,0.99658203125,0.010485385375025117,276.34136142877577,180.33268931782843,0.04403880822269806,0.0,0.008486774095217696,3.3544124549953267,0.042207999528452764,0.0137992312386911,0.0061617584988566095,0.002204508138646794,0.0007666469001211592
rectangle-2,rectangle,0.0,51001,variance,rectangle-2-n0-s51001-variance,budget_exhausted,0.000766646900121183,0.009095569273973592,0.99658203125,0.010485385375016709,431.75202301104554,335.74335090009856,0.048100855904642456,0.0,0.006763633964874312,3.1876207039749715,0.042207999528452764,0.013799231238691097,0.006161758498856611,0.002204508138646796,0.000766646900121183
rectangle-2,rectangle,0.0,51001,cost,rectangle-2-n0-s51001-cost,budget_exhausted,0.0007442339963102859,0.007491228800851735,0.998046875,0.011000737975912172,309.3461748382089,213.37237869935845,0.043749048913836436,0.0,0.022592810646165157,4.733480891998624,0.042207999528452764,0.013121758450765592,0.006108831045118742,0.0022847473651604784,0.0007442339963102859
rectangle-2,rectangle,0.0,51002,random,rectangle-2-n0-s51002-random,budget_exhausted,0.002091492562956254,0.016890873683952368,0.997802734375,0.016854656177809513,437.86530273043644,341.6596476584885,0.04974522903163718,0.0,0.005084601388080045,3.151192033983534,0.042207999528452764,0.027983599764369548,0.009224105392616148,0.0035458316713698366,0.002091492562956254
rectangle-2,rectangle,0.0,51002,sweep,rectangle-2-n0-s51002-sweep,budget_exhausted,0.0007666469001212145,0.009095569273973259,0.99658203125,0.010485385375032286,248.55790139859096,152.54922928764358,0.0508933716429482,0.0,0.004404399564373306,3.0725309739937074,0.042207999528452764,0.036389618037255524,0.03518822397204622,0.02830352831897024,0.0007666469001212145
rectangle-2,rectangle,0.0,51002,gap,rectangle-2-n0-s51002-gap,budget_exhausted,0.0007666469001211592,0.009095569273972703,0.99658203125,0.010485385375025117,276.34136142877577,180.33268931782843,0.04403880822269806,0.0,0.009218135845731008,3.513550836010836,0.042207999528452764,0.0137992312386911,0.0061617584988566095,0.002204508138646794,0.0007666469001211592
rectangle-2,rectangle,0.0,51002,variance,rectangle-2-n0-s51002-variance,budget_exhausted,0.000766646900121183,0.009095569273973592,0.99658203125,0.010485385375016709,431.75202301104554,335.74335090009856,0.048100855904642456,0.0,0.006789873154775703,3.1462523879890796,0.042207999528452764,0.013799231238691097,0.006161758498856611,0.002204508138646796,0.000766646900121183
rectangle-2,rectangle,0.0,51002,cost,rectangle-2-n0-s51002-cost,budget_exhausted,0.0007442339963102859,0.007491228800851735,0.998046875,0.011000737975912172,309.3461748382089,213.37237869935845,0.043749048913836436,0.0,0.020213253945985343,4.547654487978434,0.042207999528452764,0.013121758450765592,0.006108831045118742,0.0022847473651604784,0.0007442339963102859
rectangle-2,rectangle,0.005,51001,random,rectangle-2-n1-s51001-random,budget_exhausted,0.0049137567557751595,0.027006496804059532,0.994140625,0.02695318935298053,437.86530273043644,341.6596476584885,0.05096259528889214,0.0,0.005576264958654064,3.132365654979367,0.04361484291706605,0.028958983186924078,0.008815021011877894,0.006604575338354105,0.0049137567557751595
rectangle-2,rectangle,0.005,51001,sweep,rectangle-2-n1-s51001-sweep,budget_exhausted,0.004142611960697245,0.019313871848909425,0.986328125,0.020578540732729047,248.55790139859096,152.54922928764358,0.05212560656851587,0.0,0.004973351905937306,3.1315509649866726,0.04361484291706605,0.03802239331344835,0.036992438851149355,0.03009969383223425,0.004142611960697245
rectangle-2,rectangle,0.005,51001,gap,rectangle-2-n1-s51001-gap,budget_exhausted,0.0041426119606971425,0.019313871848908093,0.986328125,0.020578540732724533,276.341361428776,180.3326893178284,0.04501293562831445,0.0,0.008267618801619392,3.4818969650077634,0.04361484291706605,0.015152145456267913,0.007557810105599486,0.004729901404236319,0.0041426119606971425
rectangle-2,rectangle,0.005,51001,variance,rectangle-2-n1-s51001-variance,budget_exhausted,0.0041426119606974,0.01931387184890776,0.986328125,0.020578540732724727,413.8842147937535,317.8755426828066,0.04930341829239282,0.0,0.005532580244471319,3.151457493979251,0.04361484291706605,0.015152145456267913,0.007557810105599487,0.004729901404236306,0.0041426119606974
rectangle-2,rectangle,0.005,51001,cost,rectangle-2-n1-s51001-cost,budget_exhausted,0.00386849055058174,0.011197672784055701,0.995361328125,0.021010197214762084,306.194888229566,210.28159202514783,0.04467987270726752,0.0,0.023273212990898164,4.761779964988818,0.04361484291706605,0.014149028929325048,0.007778074780632836,0.004686943030472818,0.00386849055058174
rectangle-2,rectangle,0.005,51002,random,rectangle-2-n1-s51002-random,budget_exhausted,0.005776319360169157,0.02963805838509881,0.962890625,0.02695318935298053,437.86530273043644,341.6596476584885,0.0494918285684865,0.0,0.00584494264912791,3.2782439180009533,0.042089743652279396,0.02875748065397458,0.014763285679745605,0.007316229162481347,0.005776319360169157
rectangle-2,rectangle,0.005,51002,sweep,rectangle-2-n1-s51002-sweep,budget_exhausted,0.004386621759941998,0.01308892403144446,0.977294921875,0.020578540732729047,248.55790139859096,152.54922928764358,0.05073982323527113,0.0,0.004476355608494486,3.166123047005385,0.042089743652279396,0.03621532580679114,0.03485832245103517,0.02633480572260228,0.004386621759941998
rectangle-2,rectangle,0.005,51002,gap,rectangle-2-n1-s51002-gap,budget_exhausted,0.004386621759942142,0.013088924031449789,0.977294921875,0.02057854073272433,271.4326229075417,175.4239507965943,0.04457521786570349,0.0,0.0081149330115295,3.356047245004447,0.042089743652279396,0.01454834264328851,0.00811078714390937,0.005645115481043695,0.004386621759942142
rectangle-2,rectangle,0.005,51002,variance,rectangle-2-n1-s51002-variance,budget_exhausted,0.004386621759942244,0.013088924031448013,0.977294921875,0.02057854073272468,381.38836578318455,285.3796936722372,0.048076277609499035,0.0,0.005729890958173198,3.1581690510211047,0.042089743652279396,0.014548342643288508,0.008110787143909379,0.005645115481043718,0.004386621759942244
rectangle-2,rectangle,0.005,51002,cost,rectangle-2-n1-s51002-cost,budget_exhausted,0.0048287291157627,0.01864151270504355,0.97119140625,0.021068253097441206,308.442145990808,212.49153095155472,0.04436209999939819,0.0,0.02387428184592863,4.902036418003263,0.042089743652279396,0.014087984759806127,0.008291004479264674,0.0059157421178911,0.0048287291157627
rectangle-2,rectangle,0.015,51001,random,rectangle-2-n2-s51001-random,budget_exhausted,0.009811478115515339,0.037174516087385534,1.0,0.04989933814766879,437.86530273043644,341.6596476584885,0.054490051070348586,0.0,0.005613233744224999,3.440956559003098,0.04722098536391237,0.03403328111269035,0.01618279180588001,0.014209583850128396,0.009811478115515339
rectangle-2,rectangle,0.015,51001,sweep,rectangle-2-n2-s51001-sweep,budget_exhausted,0.009781742981272016,0.04015771738357854,0.9833984375,0.04446520260217524,248.55790139859096,152.54922928764358,0.054884321398234695,0.0,0.004877330608724149,3.085859109996818,0.04722098536391237,0.041350323141312886,0.04087317966360861,0.03382320006508942,0.009781742981272016
rectangle-2,rectangle,0.015,51001,gap,rectangle-2-n2-s51001-gap,budget_exhausted,0.009781742981271999,0.04015771738358076,0.9833984375,0.044465202602174576,275.6541380358032,179.6454659248556,0.04825369115288321,0.0,0.006726696882105898,3.3279820989992004,0.04722098536391237,0.020753322593022507,0.014345729994377183,0.01149224148344045,0.009781742981271999
rectangle-2,rectangle,0.015,51001,variance,rectangle-2-n2-s51001-variance,budget_exhausted,0.009781742981271891,0.04015771738357765,0.9833984375,0.044465202602174535,393.85656162711877,297.84788951617173,0.05254990791338433,0.0,0.006677144049899647,3.180717806011671,0.04722098536391237,0.02075332259302251,0.014345729994377185,0.011492241483440399,0.009781742981271891
rectangle-2,rectangle,0.015,51001,cost,rectangle-2-n2-s51001-cost,budget_exhausted,0.009354023180480092,0.03312549080104965,0.981201171875,0.04483819537834992,295.8862547014407,200.32484563555536,0.047847221760190004,0.0,0.024050092838297128,4.796537821996026,0.04722098536391237,0.01915835367232541,0.014183280101880752,0.01058242670409564,0.009354023180480092
rectangle-2,rectangle,0.015,51002,random,rectangle-2-n2-s51002-random,budget_exhausted,0.011938871891017147,0.04375092087771826,0.94140625,0.04989933814766879,437.86530273043644,341.6596476584885,0.052692699102180295,0.0,0.0050654971681069584,3.242256089026341,0.04463669903992689,0.03702822734235645,0.023526484574369615,0.016422412941761045,0.011938871891017147
rectangle-2,rectangle,0.015,51002,sweep,rectangle-2-n2-s51002-sweep,budget_exhausted,0.010636430581155761,0.031861909459103444,0.962158203125,0.04446520260217524,248.55790139859096,152.54922928764358,0.05271225331948108,0.0,0.0048328295510145815,3.0993085069931112,0.04463669903992689,0.03923690134604565,0.037740255553552676,0.027891967179237455,0.010636430581155761
rectangle-2,rectangle,0.015,51002,gap,rectangle-2-n2-s51002-gap,budget_exhausted,0.010636430581155763,0.03186190945910544,0.962158203125,0.04446520260217454,271.62897244839104,175.62030033744367,0.04849173266984272,0.0,0.007394908252172167,3.415154835995054,0.04463669903992689,0.021968628366734664,0.017674503043688936,0.014335831389007911,0.010636430581155763
rectangle-2,rectangle,0.015,51002,variance,rectangle-2-n2-s51002-variance,budget_exhausted,0.01063643058115596,0.031861909459102555,0.962158203125,0.044465202602174736,396.70362996943436,300.6949578584873,0.05030673045345317,0.0,0.006333815286052411,3.2626039659953676,0.04463669903992689,0.021968628366734657,0.01767450304368891,0.01433583138900784,0.01063643058115596
rectangle-2,rectangle,0.015,51002,cost,rectangle-2-n2-s51002-cost,budget_exhausted,0.010955424460809337,0.03248860419767702,0.96435546875,0.04471788937293418,298.27578181847775,202.28601910267255,0.04788096309298296,0.0,0.026004641312465524,5.1927623040101025,0.04463669903992689,0.023160448746086543,0.01800911371370652,0.013690181886482284,0.010955424460809337
rectangle-3,rectangle,0.0,51001,random,rectangle-3-n0-s51001-random,budget_exhausted,0.0012573552406393925,0.016564240559627796,0.9970703125,0.018217518819768536,442.1588549631627,339.6460022158802,0.0793965670494167,0.0,0.005166947020916268,3.768138068000553,0.04684958888681109,0.03775839856894706,0.03177817765500832,0.007051839753481887,0.0012573552406393925
rectangle-3,rectangle,0.0,51001,sweep,rectangle-3-n0-s51001-sweep,budget_exhausted,0.000731726672171392,0.007433713329270675,0.99609375,0.01048401041495139,264.1195277866776,162.9236468797015,0.07864333383645106,0.0,0.004852698325703385,3.6338412850163877,0.04684958888681109,0.04233447962673199,0.037838708311103225,0.03458730559214311,0.000731726672171392
rectangle-3,rectangle,0.0,51001,gap,rectangle-3-n0-s51001-gap,budget_exhausted,0.0007317266721713295,0.007433713329267566,0.99609375,0.010484010414939134,290.1358419492181,188.93996104224206,0.07163490102597918,0.0,0.009678709950821936,4.088726739981212,0.04684958888681109,0.019772515590395685,0.006670824219736804,0.002547244429574463,0.0007317266721713295
rectangle-3,rectangle,0.0,51001,variance,rectangle-3-n0-s51001-variance,budget_exhausted,0.0007317266721712689,0.007433713329263236,0.99609375,0.010484010414944477,459.88002001349133,358.6841391065155,0.07417865214759628,0.0,0.00858483353804331,3.9778700659808237,0.04684958888681109,0.019772515590395688,0.006670824219736815,0.002547244429574407,0.0007317266721712689
rectangle-3,rectangle,0.0,51001,cost,rectangle-3-n0-s51001-cost,budget_exhausted,0.0010585427255403134,0.009109799065417534,0.99072265625,0.011160488375675915,326.66363749024055,225.95637012104066,0.07107671317067368,0.0,0.03861427530064244,5.974637248000363,0.04684958888681109,0.018423915723900952,0.006556809594124719,0.0013904808594132258,0.0010585427255403134
rectangle-3,rectangle,0.0,51002,random,rectangle-3-n0-s51002-random,budget_exhausted,0.0012573552406393925,0.016564240559627796,0.9970703125,0.018217518819768536,442.1588549631627,339.6460022158802,0.0793965670494167,0.0,0.0063582020477042514,3.8184122500242665,0.04684958888681109,0.03775839856894706,0.03177817765500832,0.007051839753481887,0.0012573552406393925
rectangle-3,rectangle,0.0,51002,sweep,rectangle-3-n0-s51002-sweep,budget_exhausted,0.000731726672171392,0.007433713329270675,0.99609375,0.01048401041495139,264.1195277866776,162.9236468797015,0.07864333383645106,0.0,0.005878725467482581,3.338991378986975,0.04684958888681109,0.04233447962673199,0.037838708311103225,0.03458730559214311,0.000731726672171392
rectangle-3,rectangle,0.0,51002,gap,rectangle-3-n0-s51002-gap,budget_exhausted,0.0007317266721713295,0.007433713329267566,0.99609375,0.010484010414939134,290.1358419492181,188.93996104224206,0.07163490102597918,0.0,0.00946381012035999,3.5165739490184933,0.04684958888681109,0.019772515590395685,0.006670824219736804,0.002547244429574463,0.0007317266721713295
rectangle-3,rectangle,0.0,51002,variance,rectangle-3-n0-s51002-variance,budget_exhausted,0.0007317266721712689,0.007433713329263236,0.99609375,0.010484010414944477,459.88002001349133,358.6841391065155,0.07417865214759628,0.0,0.006609261632547713,3.3972553059866186,0.04684958888681109,0.019772515590395688,0.006670824219736815,0.002547244429574407,0.0007317266721712689
rectangle-3,rectangle,0.0,51002,cost,rectangle-3-n0-s51002-cost,budget_exhausted,0.0010585427255403134,0.009109799065417534,0.99072265625,0.011160488375675915,326.66363749024055,225.95637012104066,0.07107671317067368,0.0,0.022261402367439585,4.89948822799488,0.04684958888681109,0.018423915723900952,0.006556809594124719,0.0013904808594132258,0.0010585427255403134
rectangle-3,rectangle,0.005,51001,random,rectangle-3-n1-s51001-random,budget_exhausted,0.00550467408599801,0.02051545463137283,0.974365234375,0.02855205321809468,442.1588549631627,339.6460022158802,0.07994929516172672,0.0,0.005545401500421575,3.1672754350001924,0.0469565885100612,0.038387474531746624,0.031165794496938515,0.009753617013886218,0.00550467408599801
rectangle-3,rectangle,0.005,51001,sweep,rectangle-3-n1-s51001-sweep,budget_exhausted,0.004404109206985052,0.014147370773842982,0.97216796875,0.020578540578080694,264.1195277866776,162.9236468797015,0.07882661178027621,0.0,0.005069983708381186,3.175558759015985,0.0469565885100612,0.04276702956989595,0.03822866326688627,0.03520775284669224,0.004404109206985052
rectangle-3,rectangle,0.005,51001,gap,rectangle-3-n1-s51001-gap,budget_exhausted,0.004404109206984757,0.014147370773842538,0.97216796875,0.02057854057807605,293.866483225356,192.67060231837993,0.07127677148391717,0.0,0.008820282728993326,3.424392157990951,0.0469565885100612,0.019201196550065244,0.007886677324393453,0.005653982258161502,0.004404109206984757
rectangle-3,rectangle,0.005,51001,variance,rectangle-3-n1-s51001-variance,budget_exhausted,0.004404109206984559,0.014147370773845203,0.97216796875,0.02057854057807692,428.56226824801826,327.36638734104207,0.07371352814792705,0.0,0.006073544557148125,3.129929375019856,0.0469565885100612,0.01920119655006524,0.007886677324393451,0.005653982258161513,0.004404109206984559
rectangle-3,rectangle,0.005,51001,cost,rectangle-3-n1-s51001-cost,budget_exhausted,0.004150944545882136,0.01303273217897527,0.98291015625,0.02112010295334958,324.46041386314573,223.72669989885284,0.0708262767305827,0.0,0.024227435805369166,4.784828096017009,0.0469565885100612,0.018094797145397072,0.00789058086848101,0.004606285166099888,0.004150944545882136
rectangle-3,rectangle,0.005,51002,random,rectangle-3-n1-s51002-random,budget_exhausted,0.005075050737261663,0.016214139465095978,0.960205078125,0.02855205321809468,442.1588549631627,339.6460022158802,0.08105173086951507,0.0,0.005067087656061631,3.281790606008144,0.04830526741609759,0.04190886142445125,0.031337045736181214,0.009170924787307477,0.005075050737261663
rectangle-3,rectangle,0.005,51002,sweep,rectangle-3-n1-s51002-sweep,budget_exhausted,0.0041894850050590154,0.012405781205069077,0.987060546875,0.020578540578080694,264.1195277866776,162.9236468797015,0.0802739179288133,0.0,0.004591904598055406,3.0530978339957073,0.04830526741609759,0.045395254636455225,0.04179104157260619,0.03772454250865655,0.0041894850050590154
rectangle-3,rectangle,0.005,51002,gap,rectangle-3-n1-s51002-gap,budget_exhausted,0.004189485005058863,0.01240578120507263,0.987060546875,0.020578540578076072,290.1358419492181,188.93996104224206,0.07234455528534814,0.0,0.008661070154630579,3.3016087579890154,0.04830526741609759,0.020443535662393913,0.007975214012884913,0.005569049053962867,0.004189485005058863
rectangle-3,rectangle,0.005,51002,variance,rectangle-3-n1-s51002-variance,budget_exhausted,0.004189485005058926,0.01240578120507263,0.987060546875,0.020578540578076794,417.7630435013034,316.56716259432716,0.07471088112355619,0.0,0.005873765696014743,3.0555286089947913,0.04830526741609759,0.020443535662393913,0.007975214012884905,0.005569049053962852,0.004189485005058926
rectangle-3,rectangle,0.005,51002,cost,rectangle-3-n1-s51002-cost,budget_exhausted,0.0040383193394773,0.01344983552409934,0.984619140625,0.021178091188884793,323.49204017849735,222.46752512726664,0.07192725590063186,0.0,0.023234147048788144,4.605105761002051,0.04830526741609759,0.019592542060273138,0.007582326678796311,0.004525698863908158,0.0040383193394773
rectangle-3,rectangle,0.015,51001,random,rectangle-3-n2-s51001-random,budget_exhausted,0.011561592486774318,0.035684834415107836,0.959228515625,0.051359260493845475,442.1588549631627,339.6460022158802,0.08201110906578353,0.0,0.005671214690664783,3.2479540309868753,0.048532644304477346,0.04365980728610796,0.03279371680192237,0.01811444973316565,0.011561592486774318
rectangle-3,rectangle,0.015,51001,sweep,rectangle-3-n2-s51001-sweep,budget_exhausted,0.009994389828270596,0.02977513754426997,0.966064453125,0.04446520256037559,264.1195277866776,162.9236468797015,0.07943930534742327,0.0,0.006129198662529228,3.3247192370181438,0.048532644304477346,0.0438262831263697,0.03909275269945578,0.037121193867256944,0.009994389828270596
rectangle-3,rectangle,0.015,51001,gap,rectangle-3-n2-s51001-gap,budget_exhausted,0.009994389828270918,0.029775137544268193,0.966064453125,0.04446520256037497,291.1175896534649,189.9217087464889,0.07228500231345265,0.0,0.009799806501541752,3.5502667159889825,0.048532644304477346,0.02262836434415597,0.01626097305347059,0.013772956949491457,0.009994389828270918
rectangle-3,rectangle,0.015,51001,variance,rectangle-3-n2-s51001-variance,budget_exhausted,0.009994389828270875,0.02977513754426797,0.966064453125,0.04446520256037487,421.6900343182907,320.4941534113147,0.07399746742505972,0.0,0.00614835450251121,3.0919697689823806,0.048532644304477346,0.02262836434415597,0.016260973053470563,0.013772956949491492,0.009994389828270875
rectangle-3,rectangle,0.015,51001,cost,rectangle-3-n2-s51001-cost,budget_exhausted,0.00987514405716584,0.02726528400562156,0.97607421875,0.044886769727129024,316.85516664130984,215.64584212460537,0.07208826758726881,0.0,0.022117985229124313,4.673024419986177,0.048532644304477346,0.02196730202611333,0.014829584461166685,0.012475787369292066,0.00987514405716584
rectangle-3,rectangle,0.015,51002,random,rectangle-3-n2-s51002-random,budget_exhausted,0.01336430350945708,0.039937989560646536,0.94140625,0.051359260493845475,442.1588549631627,339.6460022158802,0.08598619697093192,0.0,0.004508052152232267,3.2033109340118244,0.05211316414667153,0.0518875766541752,0.03281009733840435,0.01723025866012702,0.01336430350945708
rectangle-3,rectangle,0.015,51002,sweep,rectangle-3-n2-s51002-sweep,budget_exhausted,0.00953540194417606,0.030143620824621742,0.983642578125,0.04446520256037559,264.1195277866776,162.9236468797015,0.08298550917214582,0.0,0.004094712196092585,3.0575050309998915,0.05211316414667153,0.049955702528191086,0.04785690091608812,0.043018208426101226,0.00953540194417606
rectangle-3,rectangle,0.015,51002,gap,rectangle-3-n2-s51002-gap,budget_exhausted,0.00953540194417609,0.030143620824621742,0.983642578125,0.04446520256037504,295.8299786338495,194.63409772687348,0.07454232124296056,0.0,0.007967696173000149,3.35392477401183,0.05211316414667153,0.023320981802604283,0.015276175774511716,0.012754896494530614,0.00953540194417609
rectangle-3,rectangle,0.015,51002,variance,rectangle-3-n2-s51002-variance,budget_exhausted,0.009535401944175948,0.030143620824621742,0.983642578125,0.04446520256037494,412.65795543922013,311.46207453224406,0.07653722805883222,0.0,0.006683350990351754,3.1974782170145772,0.05211316414667153,0.023320981802604283,0.015276175774511729,0.012754896494530666,0.009535401944175948
rectangle-3,rectangle,0.015,51002,cost,rectangle-3-n2-s51002-cost,budget_exhausted,0.009314107536384345,0.034107612703287105,0.98046875,0.044922288576700393,315.8641911316335,215.58242163823797,0.07456752073753659,0.0,0.022666373895481227,4.700431644014316,0.05211316414667153,0.024130507924773437,0.01267081094872394,0.011701559229860284,0.009314107536384345
fourier-0,fourier,0.0,51001,random,fourier-0-n0-s51001-random,budget_exhausted,4.0264317131426947e-05,0.0003170085501578157,1.0,0.017064951357279846,414.12166699414854,325.02879654249494,0.025634085970215482,0.0,0.005052805659943259,3.0794022099871654,0.018317425901817168,0.00596722649226141,0.001950229360282752,0.0001587026002053748,4.0264317131426947e-05
fourier-0,fourier,0.0,51001,sweep,fourier-0-n0-s51001-sweep,budget_exhausted,3.6478208484990953e-07,1.2153283005522653e-06,1.0,0.010493984652302106,227.46022997658235,138.48411500630462,0.028271866462315408,0.0,0.004489935046876781,2.9659241680055857,0.018317425901817168,0.018233073940640953,0.015238393565867323,0.010168541251305754,3.6478208484990953e-07
fourier-0,fourier,0.0,51001,gap,fourier-0-n0-s51001-gap,budget_exhausted,3.6478208485171794e-07,1.2153283005522653e-06,1.0,0.01049398465229875,245.6225625051481,156.64644753487065,0.02179878285531253,0.0,0.007867485939641483,3.2497579010087065,0.018317425901817168,0.0015941877646456404,9.589610833308028e-05,5.8708555256407486e-06,3.6478208485171794e-07
fourier-0,fourier,0.0,51001,variance,fourier-0-n0-s51001-variance,budget_exhausted,3.6478208485477774e-07,1.2153283005522653e-06,1.0,0.010493984652290728,383.558114951825,294.58199998154737,0.02420979612889516,0.0,0.005040553201979492,2.9964650140027516,0.018317425901817168,0.0015941877646456412,9.58961083330809e-05,5.870855525643811e-06,3.6478208485477774e-07
fourier-0,fourier,0.0,51001,cost,fourier-0-n0-s51001-cost,budget_exhausted,7.628892298170008e-07,5.448674357477756e-06,1.0,0.010997740678121277,283.85537405312255,194.89770872206185,0.021828874103132875,0.0,0.021346954406180882,4.496518701984314,0.018317425901817168,0.0018192726804465325,0.00012734827278472572,1.1837855688626516e-05,7.628892298170008e-07
fourier-0,fourier,0.0,51002,random,fourier-0-n0-s51002-random,budget_exhausted,4.0264317131426947e-05,0.0003170085501578157,1.0,0.017064951357279846,414.12166699414854,325.02879654249494,0.025634085970215482,0.0,0.004854845885711256,3.1163688309898134,0.018317425901817168,0.00596722649226141,0.001950229360282752,0.0001587026002053748,4.0264317131426947e-05
fourier-0,fourier,0.0,51002,sweep,fourier-0-n0-s51002-sweep,budget_exhausted,3.6478208484990953e-07,1.2153283005522653e-06,1.0,0.010493984652302106,227.46022997658235,138.48411500630462,0.028271866462315408,0.0,0.0042612297329469575,3.061784766992787,0.018317425901817168,0.018233073940640953,0.015238393565867323,0.010168541251305754,3.6478208484990953e-07
fourier-0,fourier,0.0,51002,gap,fourier-0-n0-s51002-gap,budget_exhausted,3.6478208485171794e-07,1.2153283005522653e-06,1.0,0.01049398465229875,245.6225625051481,156.64644753487065,0.02179878285531253,0.0,0.00838871449814178,3.3696089790028054,0.018317425901817168,0.0015941877646456404,9.589610833308028e-05,5.8708555256407486e-06,3.6478208485171794e-07
fourier-0,fourier,0.0,51002,variance,fourier-0-n0-s51002-variance,budget_exhausted,3.6478208485477774e-07,1.2153283005522653e-06,1.0,0.010493984652290728,383.558114951825,294.58199998154737,0.02420979612889516,0.0,0.006099139995058066,3.211031595012173,0.018317425901817168,0.0015941877646456412,9.58961083330809e-05,5.870855525643811e-06,3.6478208485477774e-07
fourier-0,fourier,0.0,51002,cost,fourier-0-n0-s51002-cost,budget_exhausted,7.628892298170008e-07,5.448674357477756e-06,1.0,0.010997740678121277,283.85537405312255,194.89770872206185,0.021828874103132875,0.0,0.022598034600378004,4.695652031979989,0.018317425901817168,0.0018192726804465325,0.00012734827278472572,1.1837855688626516e-05,7.628892298170008e-07
fourier-0,fourier,0.005,51001,random,fourier-0-n1-s51001-random,budget_exhausted,0.004588548697380388,0.015811873888991523,0.984619140625,0.027150892458055405,414.12166699414854,325.02879654249494,0.025840947045718602,0.0,0.005415847315452991,3.170705779979471,0.018607783074501345,0.008146001944395851,0.00596053256583901,0.005146364165789414,0.004588548697380388
fourier-0,fourier,0.005,51001,sweep,fourier-0-n1-s51001-sweep,budget_exhausted,0.0036148195847793274,0.009690523154153419,0.996337890625,0.020578542868627932,227.46022997658235,138.48411500630462,0.02919471911708006,0.0,0.00473883991508046,3.07489836300374,0.018607783074501345,0.019771547443217175,0.017101251968217712,0.012410799405473252,0.0036148195847793274
